status,issue,primary finding,title,validator 1 comment,validator 2 comment,merged root cause
Unsatisfactory,validation-227,,ILOPool buy - possible liquidity overflow,conditional is in place to prevent over/under flow. unchecked applies only to Solidity 8,Invalid,
Unsatisfactory,validation-228,,Uniswap price oracle manipulation,Known and intended,GPT,
Unsatisfactory,validation-23,,Using tx.origin can lead to an unintended party gaining control of the contract,Analyzer: L-1,Invalid,
Unsatisfactory,validation-236,,Risk of Stale or Invalid Oracle Data in `checkWhitelist` Function,Circumvented by the ternary: uint32 period = PERIOD < longestPeriod ? PERIOD : longestPeriod,GPT,
Unsatisfactory,validation-239,,Whitelisted Addresses Can Become Non-Whitelisted by Lowering `_allowedWhitelistIndex`,Low QA as it's meant to be incraesing only to cater for blacklistCount,GPT,
Unsatisfactory,validation-245,,When whitelister calling claimRefund function its not update the totalRaised ,Incorrect perceptions,Invalid,
Unsatisfactory,validation-249,,Update mint function to include callback data,Insufficient proof,Invalid,
Unsatisfactory,validation-257,,Invalid vesting periods may cause unexpected behavior in the vesting logic ,Working as intended as circumvented by lastEnd,Invalid,
Unsatisfactory,validation-258,, Incomplete Specification of Token Amounts in Uniswap V3 Liquidity Provisioning Leads to Potential Price Manipulation,params.pool.mint() will sort it out,Invalid,
Unsatisfactory,validation-265,,Some liquidity is locked due to division.,Small wei of token amount can be left in contract due to rounding,Invalid,
Unsatisfactory,validation-267,,"Rounding issue, can cause users to avoid paying protocol and performance fees",Similar to L-11 from Analyzer,Unrealistic scenario,
Unsatisfactory,validation-269,,EIP-1167 is not supported on zkSync Era,OOS,Invalid,
Unsatisfactory,validation-274,,Liquidity bought after pool launch will lock the raise token forever,User mistake is invalid,Invalid,
Unsatisfactory,validation-275,,Broken slippage protection while adding liquidity to uniswap,Implemented in the base contract,Invalid,
Unsatisfactory,validation-278,,Launching all the pools together can DOS the project launch,Intended design,Low quality report,
Unsatisfactory,validation-284,,Project can be DOS by creating a uniswap pool and initialize it,"Analyzer: L-5, L-16",Low quality report. Does not describes root cause.,
Unsatisfactory,validation-286,,The Approve and call functionality can fail silently,This will be only used for trusted receiver contracts btw,Invalid,
Unsatisfactory,validation-288,,Zero amount transfer may cause a denial of service.,Known issue per readme,Invalid,
Unsatisfactory,validation-291,,`ILOPool.sol` contract is not EIP-721 compliant.,Low QA on EIP compliance,Invalid. It is implemented,
Unsatisfactory,validation-295,, The `LiquidityAmounts.sol` library does not implements uniswapV3's main functions,Low QA on unneeded functions,Invalid,
Unsatisfactory,validation-296,,Smart Contract Wallets Cannot Withdraw WETH & Funds get locked,This isn't native ETH transfer,Invalid,
Unsatisfactory,validation-298,,Anyone can call function Pay,It's an internal function. PeripheryPayments is just to handle callback from uniswap v3 pool when add liquidity and pay (send) need amount of token,Invalid. Thats an internal function,
Unsatisfactory,validation-301,,Pausable Tokens like USDC can cause claimRefund to Fail,Low QA frequently reported by the bots,Invalid,
Unsatisfactory,validation-308,,Multicalling is broken ,Insufficent proof,Invalid,
Unsatisfactory,validation-309,, A blacklisted account can sidestep transfer restrictions,Logic is skipped if from != _pool,Invalid. from must be pool,
Unsatisfactory,validation-313,,An attacker can use claimRefund function in ILOPool.sol to DoS the launching of a project,It's being governed by _project.refundDeadline,Invalid. There is a refund deadline,
Unsatisfactory,validation-317,,In ChainId.sol the get function should not be pure,Inconsequential,Invalid,
Unsatisfactory,validation-32,,Incorrect Division Factor in UniswapV3Oracle in the `peek` function,95%,Invalid,
Unsatisfactory,validation-321,,The `checkWhitelist` function is not functioning correctly.,Missing out on the key leak. Mitigation would not do much to help,Invalid,
Unsatisfactory,validation-322,,Anyone can steal Admin Role by invoking `initProject()` with same input param ,"Analyzer: L-5, L-16",Clearly overinflated,
Unsatisfactory,validation-341,,Inadequate validation of `liquidityDelta` in  `buy()`.,Incorrect perception,Invalid,
Unsatisfactory,validation-346,,Malicious refunds will render the entire Pool unusable,It's being governed by _project.refundDeadline,invalid,
Unsatisfactory,validation-348,,Use call instead of transfer ,Low QA frequently reported by the bots,Low quality,
Unsatisfactory,validation-352,,Donation will result in asset loss,Incorrect assumptions,Invalid,
Unsatisfactory,validation-357,,Using average tick price method leads to incorrect price quote,Protocol design,Invalid,
Unsatisfactory,validation-358,,The whitelist admin cannot effectively control the number of whitelist accounts.,Intended design. Owner can increase allowedWhitelistedIndex by blacklistedCount,Invalid,
Unsatisfactory,validation-364,,Tokens contributed by accounts can be heavily inflated,Known and intended,Invalid,
Unsatisfactory,validation-376,,Wrong VULT price calculation.,Incorrect perception,Invalid,
Unsatisfactory,validation-377,,Unchecked External Call in approveAndCall,This will be only used for trusted receiver contracts btw,Invalid,
Unsatisfactory,validation-380,,TWAP might return inaccurate price.,Known and intended,Invalid,
Unsatisfactory,validation-381,,Incorrect peek Function Implementation,Incorrect perceptions,Invalid,
Unsatisfactory,validation-383,,First vest can have start bigger than end,Working as intended as circumvented by lastEnd. Project admin should not commit such mistakes,GPT,
Unsatisfactory,validation-386,,Blacklisted could be bypassed,Commonly known issue,Invalid,
Unsatisfactory,validation-387,,Set whitelist should clean the state,Inconsequantial,GPT,
Unsatisfactory,validation-389,,Loss of funds,Incorrect perception,GPT,
Unsatisfactory,validation-391,,User can bypass token amount,Circumvented by the ternary: uint32 period = PERIOD < longestPeriod ? PERIOD : longestPeriod,GPT,
Unsatisfactory,validation-394,,High Volatility TWAP Exploit,it will be slightly different from the actual ETH amount buyers spent,Invalid,
Unsatisfactory,validation-395,,Non-whitelisted user may buy a position if whitelist is implemented after sale start,Intended design. Low QA on uninitialized variable,Invalid,
Unsatisfactory,validation-396,,Fee overflow problem,Incorrect assumptions,GPT,
Unsatisfactory,validation-397,,Create vesting configs in the past (before sale and launch),Working as intended as circumvented by lastEnd. Project admin should not commit such mistakes,Invalid,
Unsatisfactory,validation-401,,FlashSwap to Farm Whitelist,We only add limitations for buy actions via uniswap v3 pool. Each receipient would still need to be whitlisted and cap restricted where flash activity is discouraged,Invalid,
Unsatisfactory,validation-402,,Insecure Ether Handling in `PeripheryPayments` Contract,Unlikely to happen,GPT,
Unsatisfactory,validation-404,,Max Index of Whitelist address is not enforced,Low QA as it can queue for _allowedWhitelistIndex to increase to offset blacklistCount ,Invalid,
Unsatisfactory,validation-419,,Incorrect validation of LinearVest schedules,Working as intended as circumvented by lastEnd. Project admin should not commit such mistakes,Invalid,
Unsatisfactory,validation-425,,use msg.sender instead of tx.origin in `ILOManager`,Analyzer: L-1,Invalid,
Unsatisfactory,validation-427,,use OwnerUpgradeable instead of ownable,Low QA,Invalid,
Unsatisfactory,validation-429,,User can front-run protocol fee updates and create Projects for future with old fees,"Analyzer: L-5, L-16",Invalid,
Unsatisfactory,validation-431,,Use initialize instead of constructor,Insufficient proof,Invalid,
Unsatisfactory,validation-44,,One of the token's min amount is set to 0 while adding liquidity,The min amount will be 0 too,Invalid,
Unsatisfactory,validation-440,,Vultisig whitetoken functionality applies to ILOPool and will eventualy DoS the claim() function of ILOPool contract,We only add limitations for buy actions via uniswap v3 pool,Invalid,
Unsatisfactory,validation-447,,External call (`transferFrom()`) made after Contract state has been updated in `Buy()`,It's atomic and safeTransferFrom is being adopted,Invalid,
Unsatisfactory,validation-450,,LiquidityManagement::addLiquidity has wrong price slippage check,The function will sort it out,Invalid,
Unsatisfactory,validation-454,,Project can not be launched at Launchtime,Inconsequential,Invalid,
Unsatisfactory,validation-455,,Potential out of gas error,storage saves more gas than memory in this context,Invalid,
Unsatisfactory,validation-456,, Users Can Mistakenly Send Ether to Payable claim Function,Low QA requiring user's mistake,Invalid,
Unsatisfactory,validation-457,,`initialize()` may fail due to exceed gas limit.,Low QA on OOG associated with caller controlled array length,Invalid,
Unsatisfactory,validation-463,,`ILOPool::claim` is payable and can cause locking of `ETH`,Low QA requiring user's mistake,Invalid,
Unsatisfactory,validation-466,,Use of delegatecall in a payable function inside a loop,Insufficent proof,Invalid,
Unsatisfactory,validation-467,,Incorrect deadline check in `ILOManager::claimRefund` and `ILOPool::refundable`,Insufficient proof. Working as intended,Invalid,
Unsatisfactory,validation-469,,Whitelist::setAllowedWhitelistIndex : Already whitelisted users may not be able to receive SALE tokens,Low QA as it can queue for _allowedWhitelistIndex to increase to offset blacklistCount ,Invalid,
Unsatisfactory,validation-47,,Investor can buy ILO even after pool is launched and claim tokens,User mistake. Admin should have it configured properly to prevent it from happening,Invalid,
Unsatisfactory,validation-473,,Use safeTransfer instead of transfer,Unlikely to happen,Invalid,
Unsatisfactory,validation-474,,Wrong liquidity specified when adding it to a uniswap pool,The function will sort it out,Invalid,
Unsatisfactory,validation-477,,Incorrect use of msg.sender in function approveAndCall() ,Inconsequantial,Invalid. No meta txs support in this project,
Unsatisfactory,validation-479,,An attacker can drain funds from the protocol by causing abi.decode function to revert and consume a very significant amount of gas.,Insufficient proof,Invalid,
Unsatisfactory,validation-488,,A malicious user can use both the the old and the new allowance in Vaultsig.sol by unfortunate transaction ordering.,Low QA frequently reported by the bots. OZ features mitigated steps that can be optionally adopted,Invalid,
Unsatisfactory,validation-49,,initILOPool can create invalid pool if ILOManager is not initialized,Low QA on unintialized variable,Invalid,
Unsatisfactory,validation-491,,User wont be able claim his funds due to wrong block.timestamp implementation.,Inconsequential change,Invalid,
Unsatisfactory,validation-495,,Unbounded loop in `multicall()` may cause dos,Low QA on caller controlled parameter,Invalid,
Unsatisfactory,validation-497,,Whitelisted users can buy more $VULT tokens although they already own over the max address cap.,it will be slightly different from the actual ETH amount buyers spent.,Invalid,
Unsatisfactory,validation-507,,More than allowed addresses can be added to `_whitelistIndex` mapping due to lack of `_allowedWhitelistIndex ` variable check.,Low QA as it can queue for _allowedWhitelistIndex to increase to offset blacklistCount ,Invalid,
Unsatisfactory,validation-508,,M-2 Anyone can call the `launch(address uniV3PoolAddress)` function.,Intended design,Invalid,
Unsatisfactory,validation-509,,Claim will always fail ,Low QA on input mistake by admin,Invalid,
Unsatisfactory,validation-51,,Unhandled return of transfer() call,Unlikely to happen,Invalid,
Unsatisfactory,validation-511,,Malicious User Can Block `launch`  by Exploiting `claimRefund`,It's being governed by _project.refundDeadline,Invalid. There is a refund deadline,
Unsatisfactory,validation-512,,User needs to submit eth to claim his rewards,Low QA requiring user's mistake,Invalid,
Unsatisfactory,validation-517,,estimatedETHAmount can return incorrect value whenever L2's are paused,This isn't Chainlink,Invalid,
Unsatisfactory,validation-520,,Funds can get stuck inside the whitelist contract ,Low QA frequently reported by the bots,Invalid,
Unsatisfactory,validation-524,,Muldiv will fail if performancefee is set to 0,Low QA on input mistake by admin,Invalid,
Unsatisfactory,validation-527,,NFT does not get burned after refund,Incorrect perceptions,Lack of clear security impact description,
Unsatisfactory,validation-528,,Whitelist address index can be set to more than max allowed index.,Low QA as it can queue for _allowedWhitelistIndex to increase to offset blacklistCount ,Invalid,
Unsatisfactory,validation-529,,Use unchecked in OracleLibrary.sol#consult ,conditional is in place to prevent impractical over/under flow. unchecked applies only to Solidity 8,Invalid,
Unsatisfactory,validation-532,,"Gas consumption in _unlockedLiquidity function in the ILOpool could exceed block gas limit, Locking User Funds forever",Low QA on OOG,GPT,
Unsatisfactory,validation-535,,User can frontrun launch by claimrefund whenever an L2 pauses,Intended design. It's being governed by _project.refundDeadline,Invalid,
Unsatisfactory,validation-538,,# [H-1] CREATE2 deployments can have ILOPool drained by Attacker,Unlikely to happen,Invalid,
Unsatisfactory,validation-540,,Wrong Implementation May Lead to Wrong Accounting for token totalSupply() in mint during launch,Incorrect perception. No user minting during launch,Invalid,
Unsatisfactory,validation-549,,Calling the claim function with multiple ETH deposits will use the same msg.value many times,Insufficent proof,Invalid,
Unsatisfactory,validation-556,,Small buy can round down to zero liquidity,Scaled by _vestingConfigs[0].shares,Invalid,
Unsatisfactory,validation-557,,Incorrect Refund amount  Calculation  Due to Token Price Variability in ILOPool Contract,Incorrect perceptions,Invalid,
Unsatisfactory,validation-559,,An attacker can set the `launchTime` of a project to > 100 years in the future to grief all investors and lock their funds,Project admin should be trusted,Invalid,
Unsatisfactory,validation-561,,Rounding Down to Zero Allows Users to Bypass `_maxAddressCap` Limit,Scaled by quotedWETHAmount,Invalid,
Unsatisfactory,validation-562,,[M-1] Potential Denial-of-Service (DoS) Vulnerability via Large extraData Parameter in approveAndCall Function,This will be only used for trusted receiver contracts btw,Invalid. User can choose another spender,
Unsatisfactory,validation-564,,"`Vultisig.approveAndCall(address,uint256,bytes)` is susceptible to gas griefing",This will be only used for trusted receiver contracts btw,Invalid. User can choose another spender,
Unsatisfactory,validation-57,,User's contributed amount does not account for when they sell,We only add limitations for buy actions via uniswap v3 pool,Invalid,
Unsatisfactory,validation-573,,INVESTORS WHO CALL `claimRefund()` first will lose their liquidity along,Incorrect perceptions,Invalid,
Unsatisfactory,validation-575,,Missing virtual Keyword in VultisigWhitelisted::_beforeTokenTransfer Override as per the Rules of Hooks,Unneeded,Invalid,
Unsatisfactory,validation-585,,When minting a new positionn in active pools it will allow for frontrunning,Commonly known issue,Invalid,
Unsatisfactory,validation-592,,Hash Collision in `initILOPool` Function,Extremely unlikely,Invalid,
Unsatisfactory,validation-620,,Slippage is not fully implemented in `ILOPool.launch()`,Implemented in teh base contract,Invalid,
Unsatisfactory,validation-621,,"## [M-2] Different sales token can be specified, which breaks the protocol invariant","Analyzer: L-5, L-16. Admin is trusted",Invalid,
Unsatisfactory,validation-631,,Native currency can be transferred by mistake on the claim function,Low QA requiring user's mistake,Invalid,
Unsatisfactory,validation-639,,"`ILOPool::launch`  does not follow CEI, and is vulnerable to reentrancy attacks.",It's a manager call,Invalid,
Unsatisfactory,validation-64,,Address blacklist is ineffective if self-whitelisting has been enabled,Still effective when buying,Invalid,
Unsatisfactory,validation-643,,Malicious project admin can scam legitimate vestors,Admin is trusted,Invalid,
Unsatisfactory,validation-646,,State-Effects issue in the ILOPool.launch function leading to an reentrancy exit for shareholders who bough lp using a contract that listens to erc721 tx's.,Incorrect assumptions,Invalid,
Unsatisfactory,validation-647,,# [M-3] Projects unable to deploy with certain `poolKey`,Unlikely to happen,Invalid,
Unsatisfactory,validation-652,,ILOManager owner can prevent refunds from any project's ILOPools indefinitely,Project admin should be trusted on boundary limits,Invalid,
Unsatisfactory,validation-654,,Lack of a rebalance function makes an ILOPool miss out on potential fees from Uniswap.,Insufficient proof. pool.positions(positionKey) furnishes fee growth per unit of liquidity as of the last update to liquidity or fees owed,Invalid,
Unsatisfactory,validation-657,,Specific numbers of `_vestingConfigs.length` and `projectConfig.schedule.length` might make a project unlaunchable,Low QA on OOG associated with caller controlled array length,Invalid,
Unsatisfactory,validation-661,,Invalid validation of vesting schedule,Working as intended as circumvented by lastEnd. Project admin should not commit such mistakes,Invalid,
Unsatisfactory,validation-663,,Use of delegatecall in a payable function inside a loop,Insufficent proof,Invalid,
Unsatisfactory,validation-671,,Modifier `onlyProjectAdmin()` implemented in `ILOWhitelist.sol` is empty which when used by the functions of other contracts makes the contract vulnerable.,It's an abstract contract where the modifier is implemented in its child contract ILOPool.sol,Invalid,
Unsatisfactory,validation-680,,Vulnerability in Enforcing _maxAddressCap Due to Front-Running,Commonly known issue,Invalid,
Unsatisfactory,validation-7,,Insecure Oracle Manipulation Leading to Incorrect Contribution Tracking,Circumvented by the ternary: uint32 period = PERIOD < longestPeriod ? PERIOD : longestPeriod,GPT,
Unsatisfactory,validation-70,,"`ILOManager` don't have upper cap for `PLATFORM_FEE` and `PERFORMANCE_FEE` , Which can be used to rug pull users",Low QA on boundary checks,Extremely overinflated,
Unsatisfactory,validation-78,,Blacklisted Addresses Can Self-Whitelist,Inconsequential,Invalid,
Unsatisfactory,validation-79,,Lack Of Address removal Capabilty in Whitelist,Inconsequential,Invalid,
Unsatisfactory,validation-80,,User can contribute ~5% above the maximum wallet contribution,it will be slightly different from the actual ETH amount buyers spent,Invalid,
Unsatisfactory,validation-86,,Critical privilages are transferred in one step instead of two,Similar to L-2 from Analyzer,Invalid,
Unsatisfactory,validation-92,,Ownable is not initialised ,Insufficient proof,Invalid,
Unsatisfactory,validation-93,,Ownable contract not initialised,Insufficient proof,Invalid,
Unsatisfactory,validation-96,,"Whitelisted Addresses Late to Purchase Receive Fewer VULTs for Same ETH Paid, Potentially Leading to Gas Race and Front-running Issues",Intended design. Commonly known issue,Invalid,
Unsatisfactory,validation-101,,`launch()` cannot be called at the exact `launchTime`,Invalid,Inconsequential,
Unsatisfactory,validation-103,,Any user can launch any project,Invalid,Intended design,
Unsatisfactory,validation-105,,Lack of Balance check in uniswapV3MintCallback,Invalid,Insufficient proof,
Unsatisfactory,validation-124,,Pausable Tokens like USDC Block Critical Liquidity Management Functions in `ILOPool`,Invalid,Unlikely to happen,
Unsatisfactory,validation-139,,"Newly minted positions lack initialized fee growth values, leading to incorrect fee calculations during token claims",Invalid,No user minting at launch,
Unsatisfactory,validation-141,,Refund logic flaw in `_refundProject` function leads to excessive token transfer to project admin due to incorrect calculation of refund amount based on total `SALE_TOKEN` balance instead of tokens sold,Invalid,Incorrect perceptions,
Unsatisfactory,validation-143,,Reduntant check in `_validateSharesAndVests()` may cause a revert,Invalid,Incorrect perceptions,
Unsatisfactory,validation-162,,Lack of expiration timestamp  check in launch,"Invalid. Feature request, there slippage control via desired and min amounts",Insufficient proof,
Unsatisfactory,validation-17,,Approve race condition in `Vultisig`,SC rule. Invalid,Low QA frequently reported by the bots. OZ features it optionally,
Unsatisfactory,validation-175,,Missing Import for `LiquidityAmounts` Library,Invalid,It's inherited by base/LiquidityManagement.sol,
Unsatisfactory,validation-191,,ERC-165 functionality is not implemented which is a deviation from the ERC-721 spec,Invalid. It is implemented,Low QA on EIP compliance,
Unsatisfactory,validation-20,,Denial of Service (DOS) Attack on the Multicall contract,GPT,Low QA on caller controlled parameter,
Unsatisfactory,validation-204,,Incorrect slippage checking when calling `addLiquidity(),Invalid,Implemented in the base contract,
Unsatisfactory,validation-206,,`maxSaleAmount` can be bypassed,Invalid,Intended design,
Unsatisfactory,validation-215,,Cloned pools will be affected if the implementation is initialized,Invalid,"Analyzer: L-5, L-16",
Unsatisfactory,validation-216,,Liquidity is burned before fees are collected,Report is not clear to explain the root cause. Related to validation-342,Incorrect assumptions,
Unsatisfactory,validation-225,,Non-EVM addresses not supported,Invalid,Insufficient proof,
Unsatisfactory,validation-252,,user cannot call buy() immediately sale starts and when the sale is ending,Lack of impact description,Inconsequential,
Unsatisfactory,validation-290,,Use of delegatecall in a payable function inside a loop,Invalid,Insufficent proof,
Unsatisfactory,validation-294,,`ILOPool` is Non-Compliant with ERC721 Metadata Standard Limits Token Interoperability and Usability,Invalid,Low QA on compliances,
Unsatisfactory,validation-30,,Incorrect Slippage and Decimal Handling in Peek Function of UniswapV3Oracle Contract,Invalid,95%,
Unsatisfactory,validation-307,,Users can increase contributed ETH amount state to max while paying only uniswap fee,Invalid,We only add limitations for buy actions via uniswap v3 pool. Each receipient would still need to be whitlisted and cap restricted,
Unsatisfactory,validation-319,,Incorrect Fee Calculation when adding liquidity to a new and old Position : Failure to Update Fee Growth will cause a user to claim more fees than they should ,Lack of evidence,Incorrect assumptions,
Unsatisfactory,validation-324,,An approved EOA for `VULT` token will be griefed when performing transferFrom,Invalid,This will be only used for trusted receiver contracts btw,
Unsatisfactory,validation-330,,Malicious investor can steal rewards if `RAISE_TOKEN` is a token that doesn't revert on failure,Invalid,Insufficient proof,
Unsatisfactory,validation-331,,Attacker may be able to drain pool funds due to missing check if `liquidity2Claim > 0`,Lack of evidence. This issue should be clearely demonstrated via PoC,Incorrect assumptions,
Unsatisfactory,validation-334,,"Once refund is triggered, no one else can receive refunds",Invalid. There is a refund deadline,Incorrect perceptions,
Unsatisfactory,validation-335,,Self-whitelisting allows users to bypass `_maxAddressCap` of 3 ETH,Invalid,Intended design. Owner can increase allowedWhitelistedIndex by blacklistedCount,
Unsatisfactory,validation-340,,"Only whitelisted addresses can invest in projects, despite project admin's intention to allow anyone to invest",Invalid,Intended design,
Unsatisfactory,validation-343,,Projects are incompatible with USDT,Invalid,No approval needed,
Unsatisfactory,validation-344,,"If pausable token is used, pool funds may be locked forever",Invalid,Unlikely to happen,
Unsatisfactory,validation-347,,Wrong Total Liquidity Locked for Vest is Updated When Investor buys ILO after Claim has been Initially Made in Contract,Invalid,Unlikely to happen,
Unsatisfactory,validation-354,,Admin or User Would be Denialed the Ability to Claim Refund,Invalid,Incorrect perceptions,
Unsatisfactory,validation-362,,A malicious actor could deposit miniscule `raiseAmount` and mint an `nft` (open a position) for any arbitrary `recipient`,Invalid,Infeasible because recipient is whitelisted,
Unsatisfactory,validation-37,,Tokens are transferable during `locked` state,Invalid,We only add limitations for buy actions via uniswap v3 pool,
Unsatisfactory,validation-38,,`_maxAddressCap` can be exceeded,Invalid,Intended design,
Unsatisfactory,validation-398,,Platform and Performance Fees can be set to 100% or more denying investors of earned fees.,Invalid,LowQA on admin input parameter error,
Unsatisfactory,validation-40,,Lack of sanity check for vesting `endTime`,Invalid,Working as intended as circumvented by lastEnd. Project admin should not commit such mistakes,
Unsatisfactory,validation-405,,"""call()"" should be used instead of ""transfer()""",Invalid,Low QA frequently reported by the bots,
Unsatisfactory,validation-407,,Incomplete Fee Deduction in `claim()` Function,Invalid,Incorrect assumptions,
Unsatisfactory,validation-412,,"wrong implement of ""checkWhitelist""",Low quality,Insufficient proof,
Unsatisfactory,validation-416,,Potential ETH Lockup in Whitelist Contract Due to Insufficient Gas Forwarding with `transfer()`,Invalid. Funds are not lost,Low QA frequently reported by the bots,
Unsatisfactory,validation-428,,Oracles are vulnerable to cross-chain replay attacks,Low Quality,Unlikely to happen,
Unsatisfactory,validation-437,,"""claimRefund"" can be overflow ",Low Quality,Simple logic entailed,
Unsatisfactory,validation-465,,Claim function has a  incorrectly added payable modifier,Invalid,Low QA on use input mistake,
Unsatisfactory,validation-54,,Incorrect calculation in the FullMath contract,GPT,Incorrect assumptions,
Unsatisfactory,validation-563,,Approved spender may halt liquidity claiming by calling `claimRefund()` which may conflict with `tokenOwner`'s intentions,Invalid,Incorrect perceptions,
Unsatisfactory,validation-576,,Incorrect refund mechanism in `claimRefund()`,Invalid,Intended design,
Unsatisfactory,validation-581,,Unsolicited ETH Transfer in Whitelist Function can Lead to Whitelisted Abusers and Lost Funds,Invalid. Funds are not lost,Low QA frequently reported by the bots,
Unsatisfactory,validation-582,,"wrong implement of ""_disableInitialize()""  in initializable.sol",Low quality,"When using cloning, the constructor of the implementation contract is not executed for the clone, meaning _initialized remains false unless explicitly set.",
Unsatisfactory,validation-583,,Inaccurate Token Unit Conversion in Whitelist.sol Leads to Miscalculated ETH Value,GPT,Scaled by quotedWETHAmount,
Unsatisfactory,validation-587,,"5% Slippage Misapplied, Causing Significant Price Discrepancy",GPT. Invalid,Inconsequantial change,
Unsatisfactory,validation-589,,Address Order Causing Discrepancies in Calculated Quote Amounts,GPT,Insufficient proof,
Unsatisfactory,validation-59,,Rounding errors due to division in the LiquidityAmounts contract,GPT,Unlikely to happen,
Unsatisfactory,validation-591,, Inaccurate Time-Weighted Average Tick Calculation Due to Uneven Updates,GPT,Protocol design,
Unsatisfactory,validation-593,,Inaccurate Age Reporting in getOldestObservationSecondsAgo for Pools with Cardinality 1,GPT,Insufficient proof,
Unsatisfactory,validation-594,,UniswapV3 Oracle Misidentifies Oldest Observation During Pool Expansion,GPT,Insufficient proof,
Unsatisfactory,validation-596,,getTickAtSqrtRatio Returns One Tick Too High Due to Incorrect Logic,GPT,Insufficient proof,
Unsatisfactory,validation-599,,_initUniV3PoolIfNecessary Might Cause Problems by Re-initializing Pools,GPT,Intended design,
Unsatisfactory,validation-60,,Rounding errors during division operator in the SqrtPriceMathPartial contract,GPT,Unlikely to happen,
Unsatisfactory,validation-602,, Flawed Refund Logic in ILOPool Launch Risks Excessive SALE_TOKEN Transfer to Project Admin,Invalid,Incorrect perceptions,
Unsatisfactory,validation-604,,"ILOPool Claim Function Miscalculates Fees, Shorting Users on Claimed Tokens",Invalid,Incorrect assumptions,
Unsatisfactory,validation-606,,Uninitialized Token ID in ILOPool Buy Function Can Lead to Data Inconsistencies,Invalid,"Token ID is meant to be minted, NOT initialized",
Unsatisfactory,validation-607,,ILOPool Buy Function Can Misattribute Investor Contributions Across Sales,Invalid,Transfer the other to another controlled address then,
Unsatisfactory,validation-610,,ILOPool Pool Initialization Logic Might Corrupt Existing Uniswap v3 Pool Data,Invalid,Intended design,
Unsatisfactory,validation-650,,Sequencer status is not checked on L2 Chains,GPT,Low QA frequently reported by the bots,
Unsatisfactory,validation-659,, Incorrect Slippage Adjustment in peek Function,Invalid,Inconsequantial change,
Unsatisfactory,validation-664,,Blocklist Token Disruption in Liquidity Management Contract Leads to Transaction Failures and Gas Losses,GPT,Not the protocol responsibility,
Unsatisfactory,validation-665,,Potential for Funds to be Stuck in Contract Due to Inaccurate User Refund Mechanism,GPT,Incorrect perceptions,
Unsatisfactory,validation-677,,Reentrancy in the function claim(,Invalid,Insufficient proof. CEI already in place,
Unsatisfactory,validation-82,,`refundDeadline` is not checked when launching a pool,Invalid,Intended design. User can always trigger refund before launch if need be,
